wine_id,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol
68374,Zeltinger Sonnenuhr Riesling Spätlese,Joh. Jos. Prüm,Deutschland,Zeltingen,2016,white,31.9,8.0
6213594,Varietales Trio Red Blend,Bodegas Care,Spanien,Cariñena,2020,red,5.6,0.0
91140,Pétalos,Descendientes de J. Palacios,Spanien,Bierzo,2014,red,17.95,13.5
3326638,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,2020,white,8.25,12.0
71384,Chardonnay (Classic),Montes,Chile,Central Valley,2018,white,9.35,13.5
1690614,Chocolate Shiraz,Diemersfontein,Südafrika,Wellington,2018,red,9.45,14.0
1100124,Albe Barolo,G.D. Vajra,Italien,Barolo,2016,red,42.0,14.5
1200398,Caj Barbera d'Alba,Giribaldi,Italien,Barbera d'Alba,2017,red,11.5,0.0
1591133,Sauvignon,Jermann,Italien,Venezia Giulia,2018,white,18.3,13.0
6700125,Vinificato Nel Palmento Due di Due,Lupo Meraviglia,Italien,Puglia,2019,red,6.99,14.0
2355320,Fusion V,De Toren,Südafrika,Stellenbosch,2018,red,35.9,14.5
7990962,Côte des Roses Pinot Noir,Gérard Bertrand,Frankreich,Pays d'Oc,2019,red,11.13,13.0
1402245,Rêve Pecorino Offida,Velenosi,Italien,Offida,2019,white,14.9,13.0
1565579,Elibaria Vermentino di Gallura,Contini,Italien,Vermentino di Gallura,2020,white,10.9,13.5
1666855,Pasionado Cuatro Cepas,Andeluna,Argentinien,Gualtallary,2015,red,33.9,14.5
1996442,Don Rodrigo Albarossa,Vinchio - Vaglio Serra,Italien,Piemont,2015,red,10.4,0.0
2342369,Chardonnay,Jermann,Italien,Venezia Giulia,2016,white,18.3,13.0
6997075,Flor de La Mar,Casa Ermelinda Freitas,Portugal,Península de Setúbal,2019,red,5.75,14.0
9710,Brunello di Montalcino,Casanova di Neri,Italien,Brunello di Montalcino,2015,red,47.9,13.5
65204,Rubesco Rosso di Torgiano,Lungarotti,Italien,Torgiano,2013,red,11.95,13.5
2536727,Baron Salvadori Chardonnay Riserva,Nals Margreid,Italien,Südtirol - Alto Adige,2017,white,28.9,14.0
4733546,Lugana,Cantina di Negrar,Italien,Veneto,2020,white,7.5,12.5
82654,Zinfandel,Sinfarosa,Italien,Puglia,2017,red,12.75,15.0
1140718,Riesling Trocken,Dönnhoff,Deutschland,Nahe,2019,white,9.85,11.5
1864632,Pelagrilli Brunello di Montalcino,Siro Pacenti,Italien,Brunello di Montalcino,2016,red,45.0,14.5
2758426,Petit Pittacum,Pittacum,Spanien,Bierzo,2019,red,7.7,14.0
2310232,Kadette Pinotage,Kanonkop,Südafrika,Stellenbosch,2018,red,13.5,14.6
20034,GrüVe,Jurtschitsch,Österreich,Kamptal,2020,white,9.9,11.5
2867512,Spätburgunder vom Löss,Weingut Michel,Deutschland,Baden,2017,red,8.5,0.0
1483377,Moscato,The Tapas Wine Collection,Spanien,Valencia,2020,white,7.44,5.0
2411943,Chianti Classico Vigneto Gran Selezione San Lorenzo,Castello di Ama,Italien,Chianti Classico,2017,red,38.0,13.5
9399383,Silvaner,Stahl,Deutschland,Franken,2020,white,12.9,0.0
1169217,Cabernet Riserva Mumelter,Cantina Bolzano / Kellerei Bozen,Italien,Südtirol - Alto Adige,2017,red,37.0,14.5
9639,Silvaner Trocken,Juliusspital,Deutschland,Franken,2020,white,8.9,12.0
28324,Inferno Valtellina Superiore,Nino Negri,Italien,Valtellina Superiore,2018,red,13.9,13.0
9107,Monterey Pinot Noir,La Crema,Vereinigte Staaten,Monterey,2017,red,20.39,13.5
1171640,Corbières,Château Etang des Colombes,Frankreich,Corbières,2018,red,6.85,13.5
76419,Minho Alvarinho,Aveleda,Portugal,Minho,2019,white,8.16,12.5
2470268,Joseph Gewürztraminer,J. Hofstätter,Italien,Südtirol - Alto Adige,2020,white,14.5,14.0
1233309,Tinto,Luis Cañas,Spanien,Rioja,2019,red,5.5,14.0
1868875,Elgin Chardonnay,Boschendal,Südafrika,Elgin,2018,white,29.9,13.5
65154,Sauvignon Blanc,Klein Constantia,Südafrika,Constantia,2018,white,14.2,13.5
86231,Gris,Lis Neris,Italien,Friuli Isonzo,2009,white,45.74,14.0
2780232,Grande Réserve Chardonnay,Paul Mas,Frankreich,Languedoc,2020,white,12.85,14.0
1187752,3er Año Ribera del Duero Tinto,Tomás Postigo,Spanien,Ribera del Duero,2017,red,28.5,15.0
1178269,Sauvignon Blanc,Diemersdal,Südafrika,Durbanville,2019,white,8.95,13.5
1284755,9 Meses Tinto,Carmelo Rodero,Spanien,Ribera del Duero,2018,red,11.9,14.0
1165594,Granbazán Etiqueta Verde Albariño,Agro de Bazán,Spanien,Rías Baixas,2020,white,13.95,13.0
1735908,Lumina Pinot Grigio,Ruffino,Italien,Atesino delle Venezie,2016,white,8.79,12.5
10927,Crozes Hermitage Domaine Mule Blanche,Paul Jaboulet Aîné,Frankreich,Crozes-Hermitage,2018,white,35.6,14.0
2003267,Petit Chablis,Domaine des Hâtes,Frankreich,Petit Chablis,2018,white,13.8,12.5
5647607,Orígenes,Dehesa de Luna,Spanien,Castilla y León,2018,red,10.44,14.5
1224522,Crianza,Hacienda López de Haro,Spanien,Rioja,2015,red,6.19,14.0
2472031,La Marimorena Albariño,Casa Rojo,Spanien,Rías Baixas,2020,white,15.9,13.0
1769923,Barrel Select Reserve Pinotage,Wildekrans,Südafrika,Bot River,2017,red,31.9,0.0
1215418,Sasyr Sangiovese - Syrah Toscana,Rocca delle Macìe,Italien,Toscana,2018,red,9.5,13.5
6401250,La Baraja,Bodegas Vilano,Spanien,Ribera del Duero,2016,red,24.95,15.0
1669400,Vivia Maremma Toscana,Le Mortelle,Italien,Toscana,2020,white,11.8,12.5
22133,Radikal Grüner Veltliner,Herbert Zillinger,Österreich,Weinviertel,2017,white,42.0,12.0
2445128,Châteauneuf-du-Pape (Tradition) Rouge,Domaine de la Janasse,Frankreich,Châteauneuf-du-Pape,2016,red,39.0,12.0
1561901,Furmint,Verus,Slowenien,Štajerska,2019,white,10.9,13.0
1946584,Don Cosimo Primitivo,Cantine due Palme,Italien,Salento,2019,red,6.95,13.5
2036065,Sauvignon Blanc Reserve Collection Elgin,Tokara,Südafrika,Elgin,2020,white,19.9,13.3
18794,Vino Nobile di Montepulciano,Poliziano,Italien,Vino Nobile di Montepulciano,2018,red,18.9,14.5
1868605,Dark (Red Blend),Apothic,Vereinigte Staaten,Kalifornien,2017,red,10.49,13.5
2055461,Stoan,Tramin,Italien,Südtirol - Alto Adige,2016,white,22.7,14.0
1235661,Valpolicella,Corte Giara,Italien,Valpolicella,2020,red,9.5,12.7
7480841,Prestige Susumaniello,Massimo Firelli,Italien,Salento,2020,red,9.99,14.5
90929,Grand Reserve,Delheim,Südafrika,Stellenbosch,2015,red,27.5,14.5
1165524,Agostino Petri Chianti Classico Riserva,Vicchiomaggio,Italien,Chianti Classico,2017,red,19.99,14.0
1516013,Fantini Montepulciano d'Abruzzo,Farnese,Italien,Montepulciano d'Abruzzo,2017,red,5.85,13.0
1100867,Condrieu,Pierre Gaillard,Frankreich,Condrieu,2019,white,36.0,14.0
1222897,Manzoni Bianco Fontanasanta,Foradori,Italien,Vigneti delle Dolomiti,2017,white,19.84,12.5
1136231,2πR Priorat,Gratavinum,Spanien,Priorat,2018,red,21.95,15.0
6278467,Finimondo!,Cantine Pellegrino,Italien,Terre Siciliane,2019,red,8.5,14.5
5606225,Sauvignon Blanc Trocken,Russbach,Deutschland,Rheinhessen,2020,white,7.35,12.5
73757,Founders' Estate Cabernet Sauvignon,Beringer,Vereinigte Staaten,Kalifornien,2017,red,11.9,13.5
17665,Sancerre Jadis,Henri Bourgeois,Frankreich,Sancerre,2015,white,39.9,14.0
21455,Grüner Veltliner Smaragd Terrassen,Domäne Wachau,Österreich,Wachau,2018,white,15.05,13.5
1659,Tenuta Guado al Tasso Il Bruciato Bolgheri,Antinori,Italien,Bolgheri,2017,red,21.9,14.0
10552,Viognier,Les Jamelles,Frankreich,Pays d'Oc,2017,white,6.5,13.0
1178275,Unwooded Chardonnay,Diemersdal,Südafrika,Durbanville,2020,white,9.9,13.3
1206455,Millennio Chianti Classico Gran Selezione,Cacchiano,Italien,Chianti Classico,2013,red,28.95,15.0
2480918,Branco,Vadio,Portugal,Bairrada,2018,white,13.9,12.5
19481,Reserva,Tinto Pesquera,Spanien,Ribera del Duero,2017,red,29.95,15.0
1391879,Riesling Trocken,Heinrich Vollmer,Deutschland,Pfalz,2019,white,8.2,12.5
1166220,Discover Pinotage - Shiraz,Spier,Südafrika,Western Cape,2019,red,5.5,14.5
19148,Riesling Classic,Anselmann,Deutschland,Pfalz,2018,white,9.8,13.5
97216,Barbera d'Asti L'Avvocata,Coppo,Italien,Barbera d'Asti,2020,red,10.49,0.0
9288010,Lugana Bianco,Villa San Pietro Winery,Italien,Lugana,2020,white,8.9,0.0
2163976,Terroir Littoral Cabernet Sauvignon,Fortant,Frankreich,Pays d'Oc,2018,red,6.85,13.0
1101039,Shiraz,Luddite,Südafrika,Bot River,2010,red,43.95,15.0
6195,Rosso di Montepulciano,Carpineto,Italien,Rosso di Montepulciano,2018,red,8.5,0.0
76096,Vinho Verde Branco,Quinta de Azevedo,Portugal,Vinho Verde,2019,white,7.39,11.5
82315,Riesling Alsace Grand Cru Brand,Domaine Zind Humbrecht,Frankreich,Alsace Grand Cru 'Brand',2018,white,63.0,13.0
1190083,Crianza,Larchago,Spanien,Rioja,2018,red,9.9,14.0
1739703,Black Label Syrah - Monastrell,Bodegas Piqueras,Spanien,Almansa,2018,red,7.66,14.0
1386686,Ribera del Duero,Emilio Moro,Spanien,Ribera del Duero,2017,red,16.99,14.5
1451,Dry Riesling,Chateau Ste. Michelle,Vereinigte Staaten,Columbia Valley,2015,white,8.85,12.5
1303052,Perlita Malbec - Syrah,DiamAndes,Argentinien,Uco Valley,2018,red,11.1,14.0
5725260,Stately Cabernet Sauvignon - Shiraz,Steenberg,Südafrika,Küstenregion,2017,red,12.77,14.5
7216477,Ciari Ribolla Gialla,Borgo Molino,Italien,Venezia Giulia,2020,white,7.5,12.5
1870623,Alea Riesling,Grosset,Australien,Clare Valley,2018,white,32.19,12.5
1670059,Il Pino di Biserno,Biserno,Italien,Toscana,2019,red,43.9,14.5
1208298,Capitel Foscarino,Anselmi,Italien,Veneto,2020,white,13.75,12.5
2532733,Secateurs Red Blend,Badenhorst,Südafrika,Swartland,2016,red,11.95,13.0
7378953,SL Helden Riesling Spätlese Trocken,Schloss Lieser,Deutschland,Mosel,2016,white,20.95,0.0
1084875,Dessimis Pinot Grigio,Vie di Romans,Italien,Friuli Isonzo,2018,white,33.3,14.0
1168203,Estate Shiraz,Taylors / Wakefield,Australien,Clare Valley,2018,red,10.27,14.5
3654801,Cabernet Sauvignon - Syrah,Anciens Temps,Frankreich,Pays d'Oc,2020,red,5.7,13.0
1168183,L'Amour Toujours,Allée Bleue,Südafrika,Banghoek,2016,red,26.5,14.0
3252940,Just Fucking Good Wine Organic Tinto,Neleman,Spanien,Valencia,2020,red,11.13,11.0
1370670,Domaine de L'Aigle Chardonnay Limoux,Gérard Bertrand,Frankreich,Limoux,2019,white,22.99,0.0
5823909,Buntsandstein Müller-Thurgau,Enderle & Moll,Deutschland,Baden,2018,white,14.9,12.0
7105,Valpolicella Ripasso (Classico Superiore),Tommasi,Italien,Valpolicella Ripasso,2016,red,17.5,13.0
1660974,Petirrojo Reserva Sauvignon Blanc,Bisquertt Family Vineyards,Chile,Colchagua Valley,2018,white,7.49,0.0
3174309,Chenin Blanc,Olifantsberg,Südafrika,Breedekloof,2017,white,9.9,13.0
2202125,Reserva de Familia Syrah,El Grifo,Spanien,Lanzarote,2017,red,37.95,0.0
6590254,Würzburger Stein VDP. Erste Lage Silvaner Trocken,Juliusspital,Deutschland,Franken,2019,white,13.9,12.5
1443488,Inkblot Cabernet Franc,Michael David Winery,Vereinigte Staaten,Lodi,2017,red,38.9,15.0
2816,Bourgogne Couvent des Jacobins,Louis Jadot,Frankreich,Bourgogne,2014,red,15.9,12.5
1989,Koonunga Hill Chardonnay,Penfolds,Australien,South Australia,2020,white,9.9,13.0
1180929,Chenin Blanc Secateurs,Badenhorst,Südafrika,Swartland,2017,white,10.45,13.5
1127572,Pic-Saint-Loup Grande Cuvée,Domaine de l'Hortus,Frankreich,Pic-Saint-Loup,2018,red,24.95,13.0
2050841,Colheita Seleccionada Tinto,Herdade de São Miguel,Portugal,Alentejano,2019,red,7.98,13.5
2371139,Select Chardonnay,Wieninger,Österreich,Wien,2017,white,25.8,13.4
8253,Chardonnay,Calera,Vereinigte Staaten,Central Coast,2018,white,23.93,14.2
4207,Viognier,Baron Philippe de Rothschild,Frankreich,Pays d'Oc,2020,white,8.89,0.0
875,Cosecha,Hacienda Monasterio,Spanien,Ribera del Duero,2016,red,45.0,15.0
1207621,Vinho Tinto,Casal Garcia,Portugal,Lissabon,2019,red,4.98,13.0
3736213,Cabernet Sauvignon,19 Crimes,Australien,Victoria,2020,red,9.5,13.5
4985,Cometa,Planeta,Italien,Menfi,2015,white,21.9,14.0
12405,Ilatraia,Brancaia,Italien,Toscana,2016,red,48.5,14.0
1466457,Blaye Côtes de Bordeaux,Château Crusquet de Lagarcie,Frankreich,Blaye - Côtes de Bordeaux,2016,red,12.95,13.5
5885662,White,Grande Provence Estate,Südafrika,Franschhoek,2016,white,39.95,13.0
16484,Ventoux Quintessence,Château Pesquie,Frankreich,Ventoux,2018,red,19.9,15.0
1287516,Muga Blanco,Muga,Spanien,Rioja,2019,white,10.9,13.5
1437525,Geheimrat 'J',Weingüter Wegeler,Deutschland,Rheingau,2015,white,25.0,12.5
1321228,Haut-Médoc (Grand Cru Classé),Château Belgrave,Frankreich,Haut-Médoc,2015,red,49.9,13.5
1426244,Malbec,Kaiken,Argentinien,Mendoza,2018,red,7.75,14.5
2242419,Riesling Trocken Brauneberger Juffer Sonnenuhr GG,Fritz Haag,Deutschland,Brauneberg,2018,white,31.0,13.0
1259148,Sfursat di Valtellina,Aldo Rainoldi,Italien,Sforzato della Valtellina,2018,red,29.1,15.0
5831559,Prestige Les Aspres Côtes du Roussillon Villages,Château Planères,Frankreich,Côtes du Roussillon Villages,2017,red,29.1,13.5
76439,Tinto,Mouchão,Portugal,Alentejano,2013,red,44.0,14.0
1720,Morning Fog Chardonnay,Wente Vineyards,Vereinigte Staaten,Livermore Valley,2020,white,11.78,13.5
1524704,VIK,Viña Vik Winery,Chile,Colchagua Valley,2012,red,138.84,14.0
4542136,Granit Alvarinho,Soalheiro,Portugal,Monção e Melgaço,2020,white,13.9,13.0
1221185,Greco - Fiano Basilicata Pipoli,Vigneti del Vulture,Italien,Basilicata,2016,white,5.87,12.5
3362770,Riesling Vom Kalkstein Trocken,Wittmann,Deutschland,Rheinhessen,2018,white,15.9,13.0
1886517,Gewürztraminer,Peter Zemmer,Italien,Südtirol - Alto Adige,2019,white,13.8,13.5
1209342,Sancerre Blanc,Domaine Franck Millet,Frankreich,Sancerre,2020,white,18.0,12.5
1860834,Pinot Grigio (Selezione),Elena Walch,Italien,Südtirol - Alto Adige,2020,white,12.9,13.0
1161268,Haut-Médoc,Château Sociando-Mallet,Frankreich,Haut-Médoc,2009,red,59.95,13.5
1100316,Chianti Classico,Tenuta di Nozzole,Italien,Chianti Classico,2019,red,12.9,14.0
1275476,Castell de Raimat Chardonnay,Raimat,Spanien,Costers del Segre,2017,white,8.64,13.0
1249760,Janare Falanghina del Sannio,La Guardiense,Italien,Falanghina del Sannio,2019,white,7.2,13.0
96926,Red,Bodegas Mauro,Spanien,Castilla y León,2016,red,42.0,14.5
1309294,Colli Pesaresi Sangiovese,Guerrieri,Italien,Colli Pesaresi,2020,red,9.54,13.0
16150,Estate Vineyards Syrah (Shiraz),Rust En Vrede,Südafrika,Stellenbosch,2018,red,23.9,14.5
1178896,La Renardière Pouilly-Fumé,Bouchie-Chatellier,Frankreich,Pouilly-Fumé,2020,white,17.95,0.0
18322,Quinta Generation (5th),Casa Silva,Chile,Colchagua Valley,2017,red,20.95,14.5
1215630,Les Princes Abbés Gewürztraminer Alsace,Domaines Schlumberger,Frankreich,Elsass,2018,white,16.9,13.5
2608627,Johannishof Riesling Trocken,Knipser,Deutschland,Pfalz,2016,white,9.69,13.0
1268490,Reserva Merlot (Classic),Montes,Chile,Colchagua Valley,2020,red,7.93,14.5
10625,Brunello di Montalcino,Castiglion del Bosco,Italien,Brunello di Montalcino,2012,red,35.0,13.5
1105372,Monte Velho Tinto,Esporão,Portugal,Alentejano,2019,red,5.99,13.5
1837647,Boutenac,Château Fabre Gasparets,Frankreich,Corbières Boutenac,2017,red,17.9,14.0
1199997,Cornas,Pierre Gaillard,Frankreich,Cornas,2019,red,36.0,0.0
74360,Baron de L Pouilly-Fumé,de Ladoucette,Frankreich,Pouilly-Fumé,2017,white,78.41,12.5
10912,Chianti Rufina,Fattoria di Basciano,Italien,Chianti Rùfina,2019,red,9.25,13.5
86877,Rioja Reserva,Luis Cañas,Spanien,Rioja,2013,red,14.9,14.0
1144801,La Forest Chablís 1er Cru,Vincent Dauvissat,Frankreich,Chablis Premier Cru,2010,white,145.2,0.0
1958657,Sauvignon Blanc Lands & Legends,Matua,Neuseeland,Marlborough,2014,white,19.9,0.0
77446,Perbacco Nebbiolo,Vietti,Italien,Langhe,2017,red,17.9,13.5
9530,Sauvignon Blanc,Oyster Bay,Neuseeland,Marlborough,2020,white,11.95,13.0
5217652,Zinfandel,Carnivor,Vereinigte Staaten,Kalifornien,2019,red,11.37,14.5
7304,Mâcon-Lugny Les Genievres,Louis Latour,Frankreich,Mâcon-Lugny,2020,white,10.99,13.0
6790862,Mirea Primitivo di Manduria,Masseria Borgo dei Trulli,Italien,Primitivo di Manduria,2020,red,19.89,17.5
3232032,Castel Firmian Lagrein Riserva,Mezzacorona,Italien,Trentino,2018,red,11.9,13.0
94938,Sancerre Sauvage Blanc,Pascal Jolivet,Frankreich,Sancerre,2019,white,49.0,12.5
1126888,Montessu,Punica,Italien,Isola dei Nuraghi,2018,red,15.5,14.5
1257923,Silex,Didier Dagueneau (Louis-Benjamin Dagueneau),Frankreich,Pouilly-Fumé,2016,white,118.0,13.0
8602,Millennium,La Motte Wine Estate,Südafrika,Franschhoek,2018,red,10.95,13.9
21218,Sauvignon Blanc,José Pariente,Spanien,Rueda,2020,white,12.48,13.5
1711457,Grüner Veltliner Weinviertel,Ingrid Groiss,Österreich,Weinviertel,2020,white,10.95,0.0
1468781,Wiltinger Riesling,Van Volxem,Deutschland,Wiltingen,2020,white,15.9,12.0
1187238,Béchar Fiano di Avellino,Antonio Caggiano,Italien,Fiano de Avellino,2020,white,14.9,13.5
2197,Orvieto Classico Bianco,Ruffino,Italien,Orvieto,2014,white,5.99,0.0
18794,Vino Nobile di Montepulciano,Poliziano,Italien,Vino Nobile di Montepulciano,2011,red,22.9,13.5
7493,Selección Especial (Reserva),Muga,Spanien,Rioja,2015,red,29.65,14.5
1813476,Sauvignon Blanc,Rustenberg,Südafrika,Stellenbosch,2019,white,12.5,13.5
92724,Kerner Carned,Kellerei . Cantina KALTERN,Italien,Südtirol - Alto Adige,2019,white,17.63,14.0
5656465,Gavi La Scolca (White label),La Scolca,Italien,Gavi,2019,white,13.5,12.0
86853,Synthesis Malbec,Sophenia,Argentinien,Tupungato,2019,red,27.5,14.5
1607332,Pouilly-Vinzelles,Joseph Drouhin,Frankreich,Pouilly-Vinzelles,2018,white,25.92,13.0
1915645,Praepositus Sylvaner,Abbazia di Novacella (Stiftskellerei Neustift),Italien,Südtirol - Alto Adige,2019,white,16.6,13.5
1214612,Cellar Selection Marlborough Sauvignon Blanc,Sileni Estates,Neuseeland,Marlborough,2020,white,9.95,12.0
1225467,Etna Rosso,Tenuta delle Terre Nere,Italien,Ätna,2018,red,15.9,13.5
4669773,Classic Gewürztraminer,Hugel,Frankreich,Elsass,2018,white,17.95,13.0
1300760,Albariño Rías Baixas,Ramón Bilbao,Spanien,Rías Baixas,2019,white,9.4,12.5
2006749,Pinho Real Branco,Quinta da Lixa,Portugal,Vinho Verde,2020,white,8.99,0.0
4995914,Nero d'Avola (Organico),Vanitá,Italien,Terre Siciliane,2020,red,6.5,13.0
83357,Napa Valley Cabernet Sauvignon,Louis M. Martini,Vereinigte Staaten,Napa Valley,2016,red,32.9,15.1
2373041,Catarratto,Baglio di Pianetto,Italien,Terre Siciliane,2018,white,8.45,13.0
5885356,Albaclara Sauvignon Blanc,Haras de Pirque,Chile,Leyda Valley,2018,white,10.79,13.5
75253,Marani,Sartori di Verona,Italien,Veneto,2017,white,13.26,13.5
5799675,Slow Chenin Blanc,False Bay,Südafrika,Stellenbosch,2020,white,6.9,13.5
8407363,Wehlener Klosterberg Chardonnay *,Markus Molitor,Deutschland,Mosel,2019,white,24.0,12.5
1105335,Morgon Côte du Py,Jean Foillard,Frankreich,Morgon,2018,red,35.0,13.0
21123,Primitivo Salento Pilùna,Castello Monaci,Italien,Salento,2020,red,7.9,14.0
3252940,Just Fucking Good Wine Organic Tinto,Neleman,Spanien,Valencia,2018,red,12.1,14.0
56164,Pinotage,Kanonkop,Südafrika,Stellenbosch,2019,red,28.9,14.5
1308096,Cuvée Passion Bordeaux,Château Tour de Mirambeau,Frankreich,Bordeaux,2015,red,18.5,0.0
5129177,Eremo San Quirico Gold,Nativ,Italien,Irpinia Campi Taurasini,2018,red,21.9,14.5
1246861,Twins Red Blend (Malbec - Cabernet Sauvignon),Montes,Chile,Colchagua Valley,2019,red,8.75,14.0
73210,Buiten Blanc,Buitenverwachting,Südafrika,Constantia,2020,white,7.1,13.0
2343206,Mölsheim Riesling,Battenfeld Spanier,Deutschland,Rheinhessen,2020,white,22.9,12.0
1210266,Drouhin - Vaudon Chablis Réserve De Vaudon,Joseph Drouhin,Frankreich,Chablis,2019,white,26.99,12.5
2702120,Aufwind Cuvée Rotwein,Hensel,Deutschland,Pfalz,2017,red,11.99,13.0
6139455,Limited Edition 10 Vendemmie,Tenuta Ulisse,Italien,Montepulciano d'Abruzzo,N.V.,red,29.39,14.5
82195,Korem Isola dei Nuraghi,Argiolas,Italien,Isola dei Nuraghi,2017,red,24.9,14.5
1605904,Montegradella Valpolicella Classico Superiore,Sartori di Verona,Italien,Valpolicella,2015,red,8.79,0.0
7768,Châteauneuf-du-Pape,E. Guigal,Frankreich,Châteauneuf-du-Pape,2016,red,33.38,12.0
7470695,Grifo del Quartaro Gavi di Gavi,Enrico Serafino,Italien,Gavi,2019,white,16.99,0.0
2371605,Morillon Muschelkalk,Tement,Österreich,Südsteiermark,2018,white,14.9,12.5
1183297,Nature,Domaine de Fondrèche,Frankreich,Vaucluse,2019,red,10.99,13.0
1136534,Mompertone Monferrato,Prunotto,Italien,Monferrato,2014,red,9.99,14.5
2310084,Estate Reserva Sauvignon Blanc,Errazuriz,Chile,Aconcagua Valley,2018,white,8.75,13.0
1196597,Grauburgunder Kabinett Trocken,Alde Gott,Deutschland,Baden,2020,white,8.5,13.5
5404616,Suavis Vernaccia de San Gimignano,Mormoraia,Italien,San Gimignano,2018,white,11.9,13.5
6061677,Würzburger Silvaner,Am Stein,Deutschland,Franken,2020,white,13.5,12.0
7325411,Talvin,Ses Talaioles,Spanien,Mallorca,2017,red,13.95,0.0
3362770,Riesling Vom Kalkstein Trocken,Wittmann,Deutschland,Rheinhessen,2020,white,15.9,12.5
1644452,Sanct Valentin Sauvignon,St. Michael-Eppan,Italien,Südtirol - Alto Adige,2016,white,23.9,14.5
5078,Sassicaia,Tenuta San Guido,Italien,Bolgheri Sassicaia,2000,red,835.0,13.0
1108705,Chianti Colli Senesi,Castello di Farnetella,Italien,Chianti Colli Senesi,2018,red,11.99,13.0
1623884,Chardonnay,Nuviana,Spanien,Valle del Cinca,2018,white,4.95,11.5
66214,Sito Moresco Langhe,Gaja,Italien,Langhe,2017,red,99.0,14.0
1849316,Reserva,Muga,Spanien,Rioja,2016,red,17.9,14.0
4104,Y Series Unwooded Chardonnay,Yalumba,Australien,South Australia,2020,white,12.9,12.5
1517795,Primitivo di Manduria,Ioniς (Ionis),Italien,Primitivo di Manduria,2018,red,10.75,0.0
5650067,Stern Sauvignon,Kellerei . Cantina KALTERN,Italien,Südtirol - Alto Adige,2019,white,12.9,13.5
9057,Reserva Cabernet Sauvignon,Enate,Spanien,Somontano,2012,red,20.9,15.0
1137892,Verdicchio di Matelica,ColleStefano,Italien,Verdicchio di Matelica,2018,white,10.5,12.0
1253140,Mademoiselle de T Pouilly-Fumé,Château de Tracy,Frankreich,Pouilly-Fumé,2019,white,22.9,13.5
1667777,Festival Sauvignon,Kellerei Meran,Italien,Südtirol - Alto Adige,2020,white,10.95,13.0
2497873,Königsbacher Ölberg Riesling,A. Christmann,Deutschland,Pfalz,2019,white,37.45,12.5
2201835,Vineyard Selection Chenin Blanc (Barrel Fermented),Kleine Zalze,Südafrika,Stellenbosch,2020,white,11.9,13.0
