,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
17331,-0.334426594011582,143_left,2160_right,Cabernet Sauvignon Estate,Ridge Vineyards, USA ,Santa Cruz Montains,red,Cabernet Sauvignon,Lievland Vineyards,Südafrika,Küstenregion,red
40416,-0.33532757115979245,304_left,5448_right,Château La Tour du Pin Grand Cru Classé Magnum,Château La Tour du Pin, Frankreich ,Bordeaux,red,Château la Roque de By,Château La Tour de By,Frankreich,Médoc,red
47938,-0.3365263260159882,346_left,1038_right,Château Leoville Las Cases Grand Cru Classé Doppelmagnum,Château Léoville Las Cases, Frankreich ,Bordeaux,red,Château Giscours (Grand Cru Classé),Château Giscours,Frankreich,Margaux,red
73186,-0.33927089496629204,713_left,1828_right,"Chardonnay TBA Nr. 10 ""Nouvelle Vague"" 375 ml",Weingut Kracher, Österreich ,Burgenland,white,Zweigelt Trocken,Kracher,Österreich,Burgenland,red
54503,-0.33980526929942706,450_left,3557_right,Chablis 1er Cru 'La Forêt',Bessin - Tremblay (Domaine Bessin), Frankreich ,Bourgogne,white,Chablis 1er Cru 'Vaillons',Domaine Servin,Frankreich,Chablis 1er Cru 'Vaillons',white
67468,-0.33980526929942706,636_left,3557_right,Chablis 1er Cru 'La Forêt',Bessin - Tremblay (Domaine Bessin), Frankreich ,Bourgogne,white,Chablis 1er Cru 'Vaillons',Domaine Servin,Frankreich,Chablis 1er Cru 'Vaillons',white
40859,-0.3446761393495414,306_left,1158_right,Château Clos Chaumont,Château Clos Chaumont, Frankreich ,Bordeaux,red,Bordeaux,Château Malbec,Frankreich,Bordeaux,red
17149,-0.34956620516143677,142_left,2545_right,Geyserville,Ridge Vineyards, USA ,Alexander Valley,red,Cabernet Sauvignon,Jordan,Vereinigte Staaten,Alexander Valley,red
7152,-0.35103519698704005,79_left,2631_right,Minervois Tradition,Domaine des Aires Hautes, Frankreich ,Languedoc,red,Petit Chablis,Domaine des Hâtes,Frankreich,Petit Chablis,white
34325,-0.35785710656778164,267_left,3414_right,"Mercurey Village Rouge ""Clos du Chapître""",Domaine Lorenzon, Frankreich ,Bourgogne,red,Mercurey Clos Rochette,Domaine Faiveley,Frankreich,Mercurey,white
40011,-0.3669798507377646,302_left,3416_right,Gigondas AC Rouge 'Le Lieu Dit',Domaine des Bosquets, Frankreich ,Rhône,red,Gigondas Aux Lieux-Dits,Domaine Santa Duc,Frankreich,Gigondas,red
14998,-0.3669798507377646,123_left,3416_right,Gigondas AC Rouge 'Le Lieu Dit',Domaine des Bosquets, Frankreich ,Rhône,red,Gigondas Aux Lieux-Dits,Domaine Santa Duc,Frankreich,Gigondas,red
36958,-0.3669798507377646,283_left,3416_right,Gigondas AC Rouge 'Le Lieu Dit',Domaine des Bosquets, Frankreich ,Rhône,red,Gigondas Aux Lieux-Dits,Domaine Santa Duc,Frankreich,Gigondas,red
37728,-0.37260746662544947,287_left,154_right,Rosso di Montalcino,Baricci Colombaio Montosoli S. S., Italien ,Toscana,red,Rosso di Montalcino,Banfi,Italien,Rosso di Montalcino,red
90815,-0.3734146337361603,941_left,9918_right,Clos du Mesnil,Champagne Krug, Frankreich ,Champagne,sparkling,Blanc de Noirs Brut Champagne,Champagne Lombardi,Frankreich,Schaumwein,sparkling
58959,-0.37894047446538953,506_left,9110_right,Meursault 'Clos des Ecoles',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne,white,Bourgogne Chardonnay,Domaine Faiveley,Frankreich,Bourgogne,white
63200,-0.37894047446538953,580_left,9110_right,Meursault 'Clos des Ecoles',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne,white,Bourgogne Chardonnay,Domaine Faiveley,Frankreich,Bourgogne,white
30327,-0.37995540839356035,235_left,1829_right,Brunello di Montalcino 'Casanovina Montosoli' Magnum,Azienda Agricola Le Ragnaie, Italien ,Toscana,red,Brunello di Montalcino,La Rasina,Italien,Brunello di Montalcino,red
72319,-0.3847490433710425,697_left,1896_right,"Mercurey Blanc Premier Cru ""Les Champs Martin""",Domaine Lorenzon, Frankreich ,Bourgogne,white,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
48716,-0.3898943322563357,362_left,1441_right,Collioure Blanc 'Chrysopée',Domaine de Bila Haut, Frankreich ,Roussillon,white,Sauvignon Blanc Les Mariés,Domaine de la Baume,Frankreich,Languedoc-Roussillon,white
14479,-0.3908781103901253,120_left,2948_right,Gigondas AC Rouge 'Les Routes',Domaine des Bosquets, Frankreich ,Rhône,red,Gigondas Les Hautes Garrigues,Domaine Santa Duc,Frankreich,Gigondas,red
47724,-0.39285444423520627,345_left,1038_right,Château Leoville Las Cases Grand Cru Classé Impérial,Château Léoville Las Cases, Frankreich ,Bordeaux,red,Château Giscours (Grand Cru Classé),Château Giscours,Frankreich,Margaux,red
9284,-0.3931091940919375,89_left,3721_right,Hermitage Rouge 'Cuvée Emilie',Domaine des Remizières, Frankreich ,Rhône,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
25127,-0.40009953290522593,200_left,5923_right,Dolcetto d'Alba DOC dei Grassi,Azienda Agricola Elio Grasso, Italien ,Piemont,red,Barbera d’Alba Vigna Martina,Elio Grasso,Italien,Barbera d'Alba,red
36139,-0.4002154360690879,279_left,1544_right,Barolo DOCG,Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
54732,-0.400279153368416,451_left,7445_right,Chardonnay 'Elevé sur lies fines',Domaine Girard, Frankreich ,Languedoc,white,Novellum Chardonnay,Domaine Lafage,Frankreich,Languedoc-Roussillon,white
61093,-0.4102419529985646,529_left,1896_right,"Mercurey Blanc 1er Cru ""Les Champs Martin""",Domaine Lorenzon, Frankreich ,Bourgogne,white,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
69910,-0.4102419529985646,662_left,1896_right,"Mercurey Blanc 1er Cru ""Les Champs Martin""",Domaine Lorenzon, Frankreich ,Bourgogne,white,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
68258,-0.4102419529985646,642_left,1896_right,"Mercurey Blanc 1er Cru ""Les Champs Martin""",Domaine Lorenzon, Frankreich ,Bourgogne,white,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
18864,-0.4126086372340228,151_left,5315_right,Pinot Noir trocken Barrique Magnum,Gantenbein, Schweiz ,Bündner Herrschaft,red,Prago Pinot Noir,Weingut Metzger,Deutschland,Pfalz,red
57582,-0.41615093803540737,479_left,131_right,Hermitage Blanc 'Cuvée Emilie',Domaine des Remizières, Frankreich ,Rhône,white,Chablis,Domaine des Malandes,Frankreich,Chablis,white
45358,-0.4222590727673125,331_left,2323_right,Château d'Aurilhac Cru Bourgeois Magnum,Château d’Aurilhac, Frankreich ,Bordeaux,red,Pauillac (Grand Cru Classé),Château d'Armailhac,Frankreich,Pauillac,red
14695,-0.4239072284648094,121_left,2948_right,Gigondas AC Rouge 'Les Roches',Domaine des Bosquets, Frankreich ,Rhône,red,Gigondas Les Hautes Garrigues,Domaine Santa Duc,Frankreich,Gigondas,red
76225,-0.4269779034708359,740_left,11356_right,Cerasuolo d'Abruzzo DOC,Azienda Agricola Valentini, Italien ,Abruzzen,sparkling,Moscato d'Asti,Azienda Agricola Caudrina,Italien,Moscato d'Asti,sparkling
11152,-0.44150594510378915,101_left,3721_right,Morey Saint Denis Rouge,Domaine Christian Clerget, Frankreich ,Bourgogne,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
78493,-0.44150594510378915,769_left,3721_right,Morey Saint Denis Rouge,Domaine Christian Clerget, Frankreich ,Bourgogne,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
22705,-0.44877067470112425,182_left,1829_right,Brunello di Montalcino 'Casanovina Montosoli' Doppelmagum,Azienda Agricola Le Ragnaie, Italien ,Toscana,red,Brunello di Montalcino,La Rasina,Italien,Brunello di Montalcino,red
22936,-0.44877067470112425,183_left,1829_right,Brunello di Montalcino 'Casanovina Montosoli' Magum,Azienda Agricola Le Ragnaie, Italien ,Toscana,red,Brunello di Montalcino,La Rasina,Italien,Brunello di Montalcino,red
40228,-0.4511331359323679,303_left,7063_right,Soester Rotspon,Cheval-Quancard, Frankreich ,Bordeaux Supérieur,red,Bordeaux Supérieur,Château Pierrail,Frankreich,Bordeaux Supérieur,red
43344,-0.4694454640373238,322_left,1038_right,Château Beauséjour Duffau-Lagarosse 1er Grand Cru Classé Magnum,Château Beauséjour Duffau-Lagarosse, Frankreich ,Bordeaux,red,Château Giscours (Grand Cru Classé),Château Giscours,Frankreich,Margaux,red
47111,-0.47101548991122294,342_left,6629_right,Château Bahans Haut Brion Magnum,Château Haut-Brion, Frankreich ,Bordeaux,red,Pessac-Léognan,Château Larrivet Haut-Brion,Frankreich,Pessac-Léognan,red
24923,-0.4711948660893418,199_left,8983_right,Navarra Tinto Finca Artea 5 Liter Weinschlauch,Bodegas Nekeas, Spanien ,Navarra,red,Los Olivos Reserva,Bodegas Nekeas,Spanien,Navarra,red
43572,-0.4717854417594066,323_left,8723_right,Château d'Escurac Cru Bourgeois Magnum,Château d'Escurac, Frankreich ,Bordeaux,red,Bordeaux Rouge,Château d'Haurets,Frankreich,Bordeaux,red
30587,-0.4726938154188931,237_left,7576_right,"Mercurey Village Rouge ""Le Chapître""",Domaine Lorenzon, Frankreich ,Bourgogne,red,Le Manpôt Rouge,Domaine Bassac,Frankreich,Côtes de Thongue,red
15708,-0.4726938154188931,128_left,7576_right,"Mercurey Village Rouge ""Le Chapître""",Domaine Lorenzon, Frankreich ,Bourgogne,red,Le Manpôt Rouge,Domaine Bassac,Frankreich,Côtes de Thongue,red
27340,-0.47288323315899616,216_left,2960_right,Santenay Rouge 'Clos des Hâtes',Domaine Hubert Lamy, Frankreich ,Bourgogne,red,Bandol Rouge,Domaine Dupuy de Lôme,Frankreich,Bandol,red
27108,-0.47288323315899616,215_left,2960_right,Santenay Rouge 'Clos des Hâtes',Domaine Hubert Lamy, Frankreich ,Bourgogne,red,Bandol Rouge,Domaine Dupuy de Lôme,Frankreich,Bandol,red
17542,-0.474644455397657,144_left,418_right,Rouge 'Les Blondins',Vignobles des Blondins, Frankreich ,Loire,red,Les Terrasses Rouge,Vallombrosa,Frankreich,Côtes de Provence,red
80170,-0.474644455397657,786_left,418_right,Rouge 'Les Blondins',Vignobles des Blondins, Frankreich ,Loire,red,Les Terrasses Rouge,Vallombrosa,Frankreich,Côtes de Provence,red
40642,-0.4824028188239732,305_left,1158_right,Château Clos Chaumont Impérial,Château Clos Chaumont, Frankreich ,Bordeaux,red,Bordeaux,Château Malbec,Frankreich,Bordeaux,red
37483,-0.48809111438027414,286_left,3721_right,Gigondas AC Rouge 'La Colline',Domaine des Bosquets, Frankreich ,Rhône,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
13796,-0.48809111438027414,117_left,3721_right,Gigondas AC Rouge 'La Colline',Domaine des Bosquets, Frankreich ,Rhône,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
78726,-0.4913750782403417,770_left,1896_right,Vosne Romanée 'Les Violettes',Domaine Christian Clerget, Frankreich ,Bourgogne,red,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
11394,-0.4913750782403417,102_left,1896_right,Vosne Romanée 'Les Violettes',Domaine Christian Clerget, Frankreich ,Bourgogne,red,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
47521,-0.5006277142502642,344_left,6629_right,Château Bahans Haut Brion Doppelmagnum,Château Haut-Brion, Frankreich ,Bordeaux,red,Pessac-Léognan,Château Larrivet Haut-Brion,Frankreich,Pessac-Léognan,red
44679,-0.5008491038460529,328_left,2793_right,"Château Clos Chaumont ""Une Passion de Chaumont""",Château Clos Chaumont, Frankreich ,Bordeaux,red,Cuvée Passion Bordeaux,Château Tour de Mirambeau,Frankreich,Bordeaux,red
35505,-0.5029194728485404,274_left,7063_right,Soester Rotspon Magnum,Cheval-Quancard, Frankreich ,Bordeaux Supérieur,red,Bordeaux Supérieur,Château Pierrail,Frankreich,Bordeaux Supérieur,red
46841,-0.5168190427017262,340_left,2445_right,Château L`Eglise-Clinet,Château L'Eglise-Clinet, Frankreich ,Bordeaux,red,Caractère,Château de la Grave,Frankreich,Bordeaux,red
41200,-0.5168190427017262,308_left,2445_right,Château L`Eglise-Clinet,Château L'Eglise-Clinet, Frankreich ,Bordeaux,red,Caractère,Château de la Grave,Frankreich,Bordeaux,red
88144,-0.5229349829905534,904_left,9862_right,Pétillant Rosé Méthode Ancestrale 'Turbullent',Domaine Sérol, Frankreich ,Loire,sparkling,Cerdon Méthode Ancestrale,Renardat-Fache Alain,Frankreich,Bugey,sparkling
11629,-0.5362178109225646,103_left,1896_right,Echezaux Grand Cru 'En Orveaux',Domaine Christian Clerget, Frankreich ,Bourgogne,red,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
78929,-0.5362178109225646,771_left,1896_right,Echezaux Grand Cru 'En Orveaux',Domaine Christian Clerget, Frankreich ,Bourgogne,red,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
51001,-0.5366772880626937,400_left,3669_right,Vin Santo del Chianti 375 ml,Fèlsina Società Agricola, Italien ,Toscana,white,Fontalloro,Fèlsina,Italien,Toscana,red
32499,-0.5457767237692498,249_left,3721_right,Volnay Rouge 1er Cru Champans,Domaine Blain-Gagnard, Frankreich ,Bourgogne,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
28016,-0.5498488591611645,221_left,1344_right,"Syrah ""Case Via""",Az. Agr. Fontodi, Italien ,Toscana,red,Chianti Classico,Fontodi,Italien,Chianti Classico,red
74508,-0.5560215243023364,729_left,341_right,Bourgogne Passetoutgrain Rosé sur Lie 'Cuvée Rosalie',Maxime Dubuet Boillot, Frankreich ,Bourgogne,sparkling,Bourgogne Chardonnay,Laroche,Frankreich,Bourgogne,white
57789,-0.5688653552292339,480_left,163_right,Oudan 'De Butte en Blanc' VdP,Domaine Sérol, Frankreich ,Loire,white,Sancerre Blanc,Domaine Cédrick Bardin,Frankreich,Obere Loire,white
78109,-0.5688653552292339,764_left,163_right,Oudan 'De Butte en Blanc' VdP,Domaine Sérol, Frankreich ,Loire,white,Sancerre Blanc,Domaine Cédrick Bardin,Frankreich,Obere Loire,white
38252,-0.5860657026399599,290_left,3169_right,"Crozes Hermitage ""Terre d'Eclat""",Domaine de la Ville Rouge, Frankreich ,Rhône,red,Crozes-Hermitage Rouge,E. Guigal,Frankreich,Crozes-Hermitage,red
84017,-0.5860657026399599,830_left,3169_right,"Crozes Hermitage ""Terre d'Eclat""",Domaine de la Ville Rouge, Frankreich ,Rhône,red,Crozes-Hermitage Rouge,E. Guigal,Frankreich,Crozes-Hermitage,red
16199,-0.5889984585838798,130_left,3414_right,Mercurey Rouge 'CARLINE' 1er Cru Clos Champ Martin,Domaine Lorenzon, Frankreich ,Bourgogne,red,Mercurey Clos Rochette,Domaine Faiveley,Frankreich,Mercurey,white
28232,-0.5899771404116823,222_left,5379_right,Pago La Jara,Gago Viticultores de Toro, Spanien ,Toro,red,La Jefa,Matsu,Spanien,Toro,white
82382,-0.5899771404116823,805_left,5379_right,Pago La Jara,Gago Viticultores de Toro, Spanien ,Toro,red,La Jefa,Matsu,Spanien,Toro,white
2126,-0.5915183326521691,29_left,2247_right,Maya,Dalla Valle Vineyards, USA ,Napa Valley,red,Cabernet Sauvignon,Honig,Vereinigte Staaten,Napa Valley,red
5987,-0.598050975994428,71_left,1544_right,Barolo DOCG 'Gavarini Chiniera',Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
31225,-0.598050975994428,241_left,1544_right,Barolo DOCG 'Gavarini Chiniera',Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
41470,-0.598050975994428,310_left,1544_right,Barolo DOCG 'Gavarini Chiniera',Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
38788,-0.6005888841325339,293_left,7405_right,Barbaresco DOCG Riserva Asili di Barbaresco rotes Label,Az. Agr. Falletto, Italien ,Piemont,red,Spezie Barbaresco Riserva,Vite Colte,Italien,Barbaresco,red
8662,-0.6068589684697749,86_left,9110_right,Chambolle-Musigny AC Dujac Père & Fils,Domaine Dujac, Frankreich ,Bourgogne,red,Bourgogne Chardonnay,Domaine Faiveley,Frankreich,Bourgogne,white
48494,-0.6080526972257776,361_left,4204_right,Saint Péray 'Pic & Chapoutier',Maison Chapoutier, Frankreich ,Rhône,white,Saint-Peray,Pierre Gaillard,Frankreich,Saint-Péray,white
25335,-0.6183418009107317,202_left,1896_right,Vougeot 1er Cru 'Les Petits Vougeots',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne,red,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
34777,-0.6183418009107317,269_left,1896_right,Vougeot 1er Cru 'Les Petits Vougeots',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne,red,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
32277,-0.626118875502523,248_left,3721_right,Volnay Rouge 1er Cru Les Pitures,Domaine Blain-Gagnard, Frankreich ,Bourgogne,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
61372,-0.6365434912797874,531_left,6476_right,Chardonnay Estate Santa Cruz,Ridge Vineyards, USA ,Santa Cruz Montains,white,Panamera Chardonnay,Story Ridge Vineyards,Vereinigte Staaten,Kalifornien,white
31830,-0.6485536383957775,244_left,1544_right,Barolo DOCG Riserva 'Rüncot' Magnum,Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
31629,-0.6498373129106005,243_left,1544_right,Barolo DOCG 'Gavarini Chiniera' Magnum,Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
25782,-0.6590548788287381,204_left,985_right,Nuits St. Georges 'Les Bas du Combe',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne,red,Nuits-Saint-Georges 'Les Argillats',Philippe Gavignet,Frankreich,Nuits-Saint-Georges,red
12705,-0.6590548788287381,109_left,985_right,Nuits St. Georges 'Les Bas du Combe',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne,red,Nuits-Saint-Georges 'Les Argillats',Philippe Gavignet,Frankreich,Nuits-Saint-Georges,red
39011,-0.6811906173483976,294_left,151_right,"Barolo Riserva DOCG ""Faletto Vigna Le Rocche""",Az. Agr. Falletto, Italien ,Piemont,red,Le Volte,Ornellaia,Italien,Toscana,red
30818,-0.6844177578661808,238_left,3721_right,"Mercurey Rouge 1er Cru ""Les Champs Martin""",Domaine Lorenzon, Frankreich ,Bourgogne,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
15981,-0.6844177578661808,129_left,3721_right,Mercurey Rouge 1er Cru 'Les Champs Martin',Domaine Lorenzon, Frankreich ,Bourgogne,red,Rouge,Domaine Houchart,Frankreich,Côtes de Provence,red
8886,-0.7104591533104714,87_left,341_right,Volnay 'Sur Roches',Maxime Dubuet Boillot, Frankreich ,Bourgogne,red,Bourgogne Chardonnay,Laroche,Frankreich,Bourgogne,white
6188,-0.7331382806006057,72_left,1544_right,Barolo DOCG 'Ginestra Casa Maté',Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
31022,-0.7331382806006057,240_left,1544_right,Barolo DOCG 'Ginestra Casa Maté',Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
70693,-0.7361103462235405,672_left,6994_right,Quarts de Chaume Grd. Cru 'La Martinière',Domaine Ogereau, Frankreich ,Loire,white,Charme de Loire Sauvignon Blanc,Domaine de la Villaudière,Frankreich,Val de Loire,white
31426,-0.7849246175167781,242_left,1544_right,Barolo DOCG 'Ginestra Casa Maté' Magnum,Azienda Agricola Elio Grasso, Italien ,Piemont,red,Centenario,Azienda Agricola Accornero,Italien,Monferrato,red
88393,-0.8085458485067356,905_left,1578_right,Apfelschaumwein Boskoop trocken,Sektmanufaktur Joachim Döhne, Deutschland ,Nordhessen,,Riesling Trocken,Dönnhoff,Deutschland,Nahe,white
36595,-0.8244345768245886,281_left,1935_right,Vinsobres Vieilles Vignes 'Les Hauts de Julien' Familie Perrin,Château de Beaucastel/Familie Perrin, Frankreich ,Rhône,red,Coudoulet de Beaucastel Côtes-du-Rhône,Château de Beaucastel,Frankreich,Côtes-du-Rhône,red
72684,-0.9139182833668357,701_left,12734_right,Eiswein 'ICE WINE 375 ml,Liliac, Rumänien ,Transsilvanien,white,Ice Cuvée Especial,Freixenet,Spanien,Cava,sparkling
43968,-0.9246829510583482,325_left,1158_right,Château Phélan Ségur Cru Bourgeois Exceptionnel Impérial,Château Phélan-Ségur, Frankreich ,Bordeaux,red,Bordeaux,Château Malbec,Frankreich,Bordeaux,red
