,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
58517,0.09187126643031755,494_left,7685_right,riesling trocken frankweiler biengarten vdp.erste lage,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
50798,0.09076883008825039,398_left,1388_right,riesling kabinett graacher himmelreich,weingut joh. jos. prüm, Deutschland ,Mosel,white,zeltinger himmelreich riesling kabinett,markus molitor,Deutschland,Mosel,white
67115,0.08811181165294317,625_left,2584_right,grauburgunder kabinett trocken gutswein,weingut salwey, Deutschland ,Baden,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
49914,0.08791609432682514,386_left,506_right,grauer burgunder trocken laumersheimer 'vom löss',weingut philipp kuhn, Deutschland ,Pfalz,white,laumersheimer kapellenberg riesling,philipp kuhn,Deutschland,Pfalz,white
74945,0.08737622321723171,732_left,11277_right,rosé saigner,markus schneider, Deutschland ,Pfalz,sparkling,bubbly brut,schneider,Deutschland,Pfalz,sparkling
59905,0.08517787894776434,511_left,2584_right,grauburgunder 's' trocken,weingut schäfer-fröhlich, Deutschland ,Nahe,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
39396,0.08504032592483675,296_left,3307_right,zweigelt schwarz rot imperial,hans schwarz, Österreich ,Burgenland,red,blauer zweigelt,anita nittnaus hans,Österreich,Burgenland,red
55435,0.08491729285752547,459_left,2584_right,grauburgunder *** selektion trocken,weingut holger koch, Deutschland ,Baden,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
84207,0.08385690747859469,834_left,6372_right,riesling trocken pettenthal gg doppelmagnum,weingut kühling-gillot, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
87484,0.08385690747859469,887_left,6372_right,riesling trocken pettenthal gg doppelmagnum,weingut kühling-gillot, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
72883,0.08385690747859469,709_left,6372_right,riesling trocken pettenthal gg doppelmagnum,weingut kühling-gillot, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
67128,0.08279047341792503,626_left,3562_right,riesling auslese scharzhofberger,weingut egon müller, Deutschland ,Saar,white,riesling,egon müller - scharzhof,Deutschland,Wiltingen,white
16650,0.07919708415353727,132_left,584_right,primitivo di manduria 'luccarelli old vines',farnese vini srl, Italien ,Manduria,red,60 sessantanni old vines primitivo di manduria,san marzano,Italien,Primitivo di Manduria,red
60572,0.07622750556119949,522_left,6372_right,riesling trocken „tonschiefer“,weingut dönnhoff, Deutschland ,Nahe,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
51919,0.07475973170652699,415_left,227_right,riesling gg schloßböckelheimer felsenberg felsentürmchen,weingut dönnhoff, Deutschland ,Nahe,white,riesling,dönnhoff,Deutschland,Nahe,white
84516,0.07475973170652699,840_left,227_right,riesling gg schloßböckelheimer felsenberg felsentürmchen,weingut dönnhoff, Deutschland ,Nahe,white,riesling,dönnhoff,Deutschland,Nahe,white
73348,0.07306505561577542,715_left,227_right,riesling trockenbeerenauslese niederhäuser hermannshöhle 375 ml,weingut dönnhoff, Deutschland ,Nahe,white,riesling,dönnhoff,Deutschland,Nahe,white
63422,0.07220191133800902,581_left,2584_right,weisser burgunder ii trocken,weingut von winning, Deutschland ,Pfalz,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
64703,0.06989063536617271,598_left,6372_right,riesling trocken,weingut schäfer-fröhlich, Deutschland ,Nahe,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
59988,0.06989063536617271,514_left,6372_right,riesling trocken,weingut schäfer-fröhlich, Deutschland ,Nahe,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
45837,0.06834554568501469,334_left,1757_right,toscana igt rosso 'saffredi' goliath,fattoria le pupille, Italien ,Toscana,red,poggio valente,fattoria le pupille,Italien,Toscana,red
87445,0.06378824110099594,884_left,6372_right,riesling trocken frauenberg gg doppelmagnum,weingut battenfeld-spanier, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
84168,0.06378824110099594,831_left,6372_right,riesling trocken frauenberg gg doppelmagnum,weingut battenfeld-spanier, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
72788,0.06378824110099594,704_left,6372_right,riesling trocken frauenberg gg doppelmagnum,weingut battenfeld-spanier, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
71550,0.06307808266054833,679_left,5330_right,chassagne-montrachet blanc 1er cru caillerets,domaine blain-gagnard, Frankreich ,Bourgogne,white,chassagne-montrachet blanc,domaine michel niellon,Frankreich,Chassagne-Montrachet,white
71836,0.06307808266054833,684_left,5330_right,chassagne-montrachet blanc 1er cru boudriotte,domaine blain-gagnard, Frankreich ,Bourgogne,white,chassagne-montrachet blanc,domaine michel niellon,Frankreich,Chassagne-Montrachet,white
75667,0.06201800976480915,737_left,4026_right,studio by miraval rosé mediterranée igp,château miraval, Frankreich ,Provence,sparkling,studio blanc,miraval,Frankreich,Provence,white
20680,0.059797466099881944,167_left,3666_right,pinot noir,markus schneider, Deutschland ,Pfalz,red,pinot noir,matthias gaul,Deutschland,Pfalz,red
68704,0.059626681130353396,646_left,2406_right,riesling spätlese zeltinger sonnenuhr weiße kapsel,weingut markus molitor, Deutschland ,Mosel,white,brauneberger juffer-sonnenuhr riesling spätlese trocken,weingut paulinshof,Deutschland,Mosel,white
55395,0.0592831331033866,455_left,2584_right,grauburgunder kaiserstuhl trocken,weingut holger koch, Deutschland ,Baden,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
65044,0.059120481678927105,603_left,2927_right,riesling großes gewächs steinbuckel,weingut philipp kuhn, Deutschland ,Rheinhessen,white,riesling tradition,philipp kuhn,Deutschland,Pfalz,white
85327,0.059120481678927105,851_left,2927_right,riesling großes gewächs steinbuckel,weingut philipp kuhn, Deutschland ,Rheinhessen,white,riesling tradition,philipp kuhn,Deutschland,Pfalz,white
2793,0.058710474990810294,38_left,6942_right,barbera d'alba doc 'vigna francia',giacomo conterno, Italien ,Piemont,red,barbera d'alba,borgogno,Italien,Piemont,red
42301,0.055589609354881026,317_left,1038_right,château la confession grand cru classé,château la confession, Frankreich ,Bordeaux,red,château giscours (grand cru classé),château giscours,Frankreich,Margaux,red
49362,0.05325077304373773,381_left,2927_right,riesling großes gewächs saumagen,weingut philipp kuhn, Deutschland ,Rheinhessen,white,riesling tradition,philipp kuhn,Deutschland,Pfalz,white
84281,0.05325077304373773,838_left,2927_right,riesling großes gewächs saumagen,weingut philipp kuhn, Deutschland ,Rheinhessen,white,riesling tradition,philipp kuhn,Deutschland,Pfalz,white
59993,0.05230093827844298,515_left,6681_right,weisswein 'hensel & gretel',markus schneider & thomas hensel, Deutschland ,Pfalz,white,aufwind cuvée weisswein,hensel,Deutschland,Pfalz,white
15242,0.051727855315517074,124_left,983_right,châteaunef-du-pape 'le castellas',domaine des bosquets, Frankreich ,Rhône,red,châteauneuf-du-pape,domaine des sénéchaux,Frankreich,Châteauneuf-du-Pape,red
6347,0.04992713703382386,73_left,11378_right,barolo,reva, Italien ,Piemont,red,solonoir,réva,Italien,Piemont,sparkling
13336,0.04992713703382386,114_left,11378_right,barolo,reva, Italien ,Piemont,red,solonoir,réva,Italien,Piemont,sparkling
5331,0.048866682997808115,66_left,3942_right,chianti classico riserva berardenga,fèlsina società agricola, Italien ,Toscana,red,rancia chianti classico riserva,fèlsina,Italien,Chianti Classico,red
26619,0.048866682997808115,210_left,3942_right,chianti classico riserva berardenga,fèlsina società agricola, Italien ,Toscana,red,rancia chianti classico riserva,fèlsina,Italien,Chianti Classico,red
26945,0.04812821592756089,212_left,6200_right,toscana igt 'solaia' magnum,marchesi antinori, Italien ,Toscana,red,tenuta tignanello 'solaia',antinori,Italien,Toscana,red
12274,0.04586719478394314,107_left,10624_right,valpolicella doc,ottella, Italien ,Veneto,red,rosesroses,ottella,Italien,Veneto,rosé
10720,0.044439721355497196,97_left,3272_right,châteauneuf-du-pape rouge,clos saint jean, Frankreich ,Rhône,red,châteauneuf du pape rouge,château cabrières,Frankreich,Châteauneuf-du-Pape,red
74139,0.044237592006353944,727_left,6372_right,pinot noir rosé trocken,weingut winter, Deutschland ,Rheinhessen,sparkling,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
61285,0.042432553634695294,530_left,229_right,roero arneis,vietti, Italien ,Piemont,white,roero arneis,cornarea,Italien,Roero,white
87719,0.038835988795809406,898_left,11690_right,moscato spumante dolce,borgo molino, Italien ,Veneto,sparkling,moscato spumante,scavi & ray,Italien,Veneto,sparkling
83344,0.03584284786914401,812_left,3570_right,"rioja 'lanzaga', bodega lanzaga",bodegas lanzaga, Spanien ,Rioja,red,roda reserva rioja,bodegas roda,Spanien,Rioja,red
31943,0.03584284786914401,245_left,3570_right,"rioja 'lanzaga', bodega lanzaga",bodegas lanzaga, Spanien ,Rioja,red,roda reserva rioja,bodegas roda,Spanien,Rioja,red
13332,0.03573657528869022,113_left,6942_right,dolcetto d'alba doc,reva, Italien ,Piemont,red,barbera d'alba,borgogno,Italien,Piemont,red
88944,0.03564924786151672,916_left,10372_right,solonoir spumante brut,reva, Italien ,Piemont,sparkling,spumante extra brut,bruno giacosa,Italien,Piemont,sparkling
72791,0.03405961413634561,706_left,428_right,riesling auslese ** fruchtsüß bernkasteler badstube grüne kapsel,weingut markus molitor, Deutschland ,Mosel,white,saarburger rausch auslese riesling **,markus molitor,Deutschland,Mosel,white
1466,0.03280632853097837,19_left,81_right,primitivo puglia 'i muri',farnese vini srl, Italien ,Abruzzen,red,fantini primitivo puglia,farnese,Italien,Puglia,red
1893,0.032637207111820436,27_left,4240_right,"l'esquerda, côtes du roussillon villages lesquerde",domaine de bila haut, Frankreich ,Roussillon,red,côtes du roussillon 'le clos',domaine boudau,Frankreich,Côtes du Roussillon,red
73684,0.02899294731987978,717_left,2406_right,riesling auslese *** trocken zeltinger sonnenuhr,weingut markus molitor, Deutschland ,Mosel,white,brauneberger juffer-sonnenuhr riesling spätlese trocken,weingut paulinshof,Deutschland,Mosel,white
70316,0.027412131504420335,666_left,6372_right,weisser burgunder reserve trocken,weingut wittmann, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
70320,0.027412131504420335,668_left,6372_right,weisser burgunder reserve trocken,weingut wittmann, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
83667,0.027412131504420335,820_left,6372_right,weisser burgunder reserve trocken,weingut wittmann, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
83663,0.027412131504420335,818_left,6372_right,weisser burgunder reserve trocken,weingut wittmann, Deutschland ,Rheinhessen,white,riesling trocken,weingut geil,Deutschland,Rheinhessen,white
61661,0.02524884657041161,533_left,22_right,spätlese cuvée,weingut kracher, Österreich ,Burgenland,white,grande cuvée,keringer,Österreich,Burgenland,red
23831,0.02427283320474157,187_left,2361_right,barbaresco docg,albino rocca, Italien ,Piemont,red,barbaresco vigneto brich ronchi,albino rocca,Italien,Barbaresco,red
4720,0.02427283320474157,60_left,2361_right,barbaresco docg,albino rocca, Italien ,Piemont,red,barbaresco vigneto brich ronchi,albino rocca,Italien,Barbaresco,red
32135,0.023580449946682555,247_left,2531_right,steinsatz rotwein,markus schneider, Deutschland ,Pfalz,red,ursprung,schneider,Deutschland,Pfalz,red
1521,0.023580449946682555,21_left,2531_right,steinsatz rotwein,markus schneider, Deutschland ,Pfalz,red,ursprung,schneider,Deutschland,Pfalz,red
71962,0.021954411397827674,692_left,227_right,riesling spätlese oberhäuser brücke *monopol*,weingut dönnhoff, Deutschland ,Nahe,white,riesling,dönnhoff,Deutschland,Nahe,white
70323,0.021954411397827674,669_left,227_right,riesling spätlese oberhäuser brücke *monopol*,weingut dönnhoff, Deutschland ,Nahe,white,riesling,dönnhoff,Deutschland,Nahe,white
41055,0.02060470906410177,307_left,1372_right,vigna d'alceo,castello dei rampolla, Italien ,Toscana,red,chianti classico,castello dei rampolla,Italien,Chianti Classico,red
89229,0.020571877593853476,928_left,12740_right,cuvée mo brut nature,schlossgut diel, Deutschland ,Nahe,sparkling,brut nature,korrell,Deutschland,Nahe,sparkling
70266,0.016982193779051875,665_left,2584_right,grauburgunder -s -,weingut dönnhoff, Deutschland ,Nahe,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
66938,0.016982193779051875,623_left,2584_right,grauburgunder -s -,weingut dönnhoff, Deutschland ,Nahe,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
56922,0.016982193779051875,474_left,2584_right,grauburgunder -s -,weingut dönnhoff, Deutschland ,Nahe,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
26983,0.015053628991148042,214_left,201_right,rioja lindes de remelluri 'san vincente',granja de remelluri, Spanien ,Rioja,red,rioja reserva,remelluri,Spanien,Rioja,red
72075,0.013442121521812567,695_left,5024_right,blanc de blanc brut -a- 100% chardonnay,weingut metzger, Deutschland ,Pfalz,white,blanc de noir,weingut seckinger,Deutschland,Pfalz,white
87722,0.013442121521812567,899_left,5024_right,blanc de blanc brut -a- 100% chardonnay,weingut metzger, Deutschland ,Pfalz,white,blanc de noir,weingut seckinger,Deutschland,Pfalz,white
32686,0.01275346322861218,250_left,5233_right,chassagne-montrachet rouge 1er cru morgeot,domaine blain-gagnard, Frankreich ,Bourgogne,red,chassagne-montrachet rouge,bertrand bachelet,Frankreich,Chassagne-Montrachet,red
3446,0.0105997817393448,44_left,2473_right,borgonero rosso toscana,borgo scopeto, Italien ,Toscana,red,toscana rosso,altesino,Italien,Toscana,red
55421,0.010221902231279912,457_left,2496_right,chardonnay *** selektion trocken,weingut holger koch, Deutschland ,Baden,white,chardonnay trocken,weingut metzger,Deutschland,Pfalz,white
53941,0.009744910710740181,446_left,3352_right,chablis vieilles vignes,bessin - tremblay (domaine bessin), Frankreich ,Bourgogne,white,chablis vieilles vignes,daniel-etienne defaix,Frankreich,Chablis,white
8995,0.009584754554813798,88_left,3169_right,crozes hermitage rouge 'cuvée particulière',domaine des remizières, Frankreich ,Rhône,red,crozes-hermitage rouge,e. guigal,Frankreich,Crozes-Hermitage,red
36022,0.00932572103536874,278_left,408_right,barolo lazzarito,vietti, Italien ,Piemont,red,barolo castiglione,vietti,Italien,Barolo,red
41743,0.00932572103536874,312_left,408_right,barolo lazzarito,vietti, Italien ,Piemont,red,barolo castiglione,vietti,Italien,Barolo,red
41650,0.00932572103536874,311_left,408_right,barolo ravera,vietti, Italien ,Piemont,red,barolo castiglione,vietti,Italien,Barolo,red
35929,0.00932572103536874,277_left,408_right,barolo ravera,vietti, Italien ,Piemont,red,barolo castiglione,vietti,Italien,Barolo,red
2796,0.0069241380746378235,39_left,6942_right,barbera d'alba doc 'vigna francia' magnum,giacomo conterno, Italien ,Piemont,red,barbera d'alba,borgogno,Italien,Piemont,red
1764,0.0037305104895155577,23_left,7681_right,"spätburgunder trocken ""vom kalkstein""",weingut metzger, Deutschland ,Pfalz,red,spätburgunder trocken,stern,Deutschland,Pfalz,red
58771,0.003523415304725422,503_left,3604_right,riesling trocken deidesheimer paradiesgarten,weingut von winning, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
7067,0.0035117835690838092,78_left,2531_right,"""tohuwabohu"" rotweincuvée",markus schneider, Deutschland ,Pfalz,red,ursprung,schneider,Deutschland,Pfalz,red
58355,0.0008944397701158828,490_left,3384_right,châteauneuf-du-pape blanc,le vieux donjon, Frankreich ,Rhône,white,châteauneuf-du-pape blanc,château la nerthe,Frankreich,Châteauneuf-du-Pape,white
72790,0.00035549169476273783,705_left,2406_right,"riesling sl spätlese trocken ""helden""",weingut schloss lieser, Deutschland ,Mosel,white,brauneberger juffer-sonnenuhr riesling spätlese trocken,weingut paulinshof,Deutschland,Mosel,white
