,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol,wine_thumb,wine_url,wine_seller
84,Gevrey-Chambertin 1er Cru 'Les Cazetiers',Domaine Faiveley, Frankreich ,Bourgogne, 2019 ,red,115.5,13.5,https://www.wein-direktimport.de/media/image/68/a0/88/Gevrey-Chambertin-1er-Cazetiers_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-faiveley/3888/2019-gevrey-chambertin-1er-cru-les-cazetiers?c=362,1
85,Corton Grand Cru 'Clos des Cortons Faiveley' Monopole,Domaine Faiveley, Frankreich ,Bourgogne, 2019 ,red,196.0,13.5,https://www.wein-direktimport.de/media/image/4b/52/e4/Corton-GC-Rouge-Monopole_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-faiveley/3887/2019-corton-grand-cru-clos-des-cortons-faiveley-monopole?c=362,1
86,Barolo,Cantina Bartolo Mascarello, Italien ,Piemont, 2017 ,red,,14.5,https://www.wein-direktimport.de/media/image/d7/85/ee/Barolo-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/bartolo-mascarello/4152/2017-barolo?c=362,1
87,Langhe Nebbiolo,Cantina Bartolo Mascarello, Italien ,Piemont, 2019 ,red,,14.5,https://www.wein-direktimport.de/media/image/f0/8f/95/Langhe-Nebiolo-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/bartolo-mascarello/4153/2019-langhe-nebbiolo?c=362,1
88,Dolcetto d’Alba,Cantina Bartolo Mascarello, Italien ,Piemont, 2020 ,red,19.9,14.0,https://www.wein-direktimport.de/media/image/2e/28/8a/Dolcetto-dAlba-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/bartolo-mascarello/4156/2020-dolcetto-d-alba?c=362,1
89,Chambolle-Musigny AC Dujac Père & Fils,Domaine Dujac, Frankreich ,Bourgogne, 2019 ,red,73.0,13.5,/themes/Frontend/WeinDirektimport/frontend/_public/src/img/no-picture.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-dujac-cote-d-or-burgund-frankreich/4112/2019-chambolle-musigny-ac-dujac-pere-fils?c=362,1
90,Volnay 'Sur Roches',Maxime Dubuet Boillot, Frankreich ,Bourgogne, 2019 ,red,46.5,13.5,https://www.wein-direktimport.de/media/image/38/6b/a0/2019-Volnay-sur-Roches-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/maxime-dubuet-boillot/4124/2019-volnay-sur-roches?c=362,1
91,Crozes Hermitage Rouge 'Cuvée Particulière',Domaine des Remizières, Frankreich ,Rhône, 2019 ,red,16.5,14.5,https://www.wein-direktimport.de/media/image/62/da/af/Crozes-Hermitage-Particuliere-ROUGE-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/noerdliche-rhone/domaine-des-remizieres/4053/2019-crozes-hermitage-rouge-cuvee-particuliere?c=362,1
92,Hermitage Rouge 'Cuvée Emilie',Domaine des Remizières, Frankreich ,Rhône, 2018 ,red,57.0,14.0,https://www.wein-direktimport.de/media/image/21/3e/69/Hermitage-Emilie-ROUGE-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/noerdliche-rhone/domaine-des-remizieres/4047/2018-hermitage-rouge-cuvee-emilie?c=362,1
93,Hermitage Rouge 'Autrement',Domaine des Remizières, Frankreich ,Rhône, 2018 ,red,125.0,14.5,https://www.wein-direktimport.de/media/image/7d/b1/74/Autrement-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/noerdliche-rhone/domaine-des-remizieres/4052/2018-hermitage-rouge-autrement?c=362,1
94,Côtes du Roussillon Villages 'Agly Brothers',Domaine de Bila Haut, Frankreich ,Roussillon, 2018 ,red,22.5,15.5,https://www.wein-direktimport.de/media/image/97/d6/cf/Agly-Brothers-2018-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/roussillon/domaine-de-bila-haut/4064/2018-cotes-du-roussillon-villages-agly-brothers?c=362,1
95,"Occultum Lapidem ROUGE, Cts. du Roussillon Vill. Latour de France",Domaine de Bila Haut, Frankreich ,Roussillon, 2018 ,red,15.9,14.5,https://www.wein-direktimport.de/media/image/17/e5/57/Occultum-Rot-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/roussillon/domaine-de-bila-haut/4065/2018-occultum-lapidem-rouge-cts.-du-roussillon-vill.-latour-de-france?c=362,1
96,Menage à Trois,Weingut Prechtl, Österreich ,Weinviertel DAC, 2018 ,red,11.5,13.0,https://www.wein-direktimport.de/media/image/41/4d/2d/menage_a_trois_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/weinviertel/weingut-prechtl/4071/2018-menage-a-trois?c=362,1
97,Châteauneuf-du-Pape rouge 'Deus Ex Machina' Magnum,Clos Saint Jean, Frankreich ,Rhône, 2019 ,red,220.0,16.0,https://www.wein-direktimport.de/media/image/8c/ab/8a/deus-ex-machina-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/4158/2019-chateauneuf-du-pape-rouge-deus-ex-machina-magnum?c=362,1
98,Châteauneuf-du-Pape rouge 'Deus Ex Machina',Clos Saint Jean, Frankreich ,Rhône, 2019 ,red,99.0,16.0,https://www.wein-direktimport.de/media/image/8c/ab/8a/deus-ex-machina-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/4048/2019-chateauneuf-du-pape-rouge-deus-ex-machina?c=362,1
99,Les Calades,Clos Saint Jean, Frankreich ,Rhône, 2020 ,red,8.5,14.5,https://www.wein-direktimport.de/media/image/7e/2c/89/Les-Calades-2020-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/4051/2020-les-calades?c=362,1
100,Châteauneuf-du-Pape rouge,Clos Saint Jean, Frankreich ,Rhône, 2019 ,red,32.5,16.0,https://www.wein-direktimport.de/media/image/80/9a/ae/clos-saint-Jean-Ch9du-Pape-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/4049/2019-chateauneuf-du-pape-rouge?c=362,1
101,Châteauneuf-du-Pape Rouge,Le Vieux Donjon, Frankreich ,Rhône, 2019 ,red,41.0,15.0,https://www.wein-direktimport.de/media/image/02/32/0b/2019-CNP-Rouge-750-ml-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-le-vieux-donjon/3955/2019-chateauneuf-du-pape-rouge?c=362,1
102,Châteauneuf-du-Pape Rouge Magnum,Le Vieux Donjon, Frankreich ,Rhône, 2019 ,red,85.0,15.0,https://www.wein-direktimport.de/media/image/e7/6d/08/2019-CNP-Rouge-1500-ml-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-le-vieux-donjon/3957/2019-chateauneuf-du-pape-rouge-magnum?c=362,1
103,Bourgogne Rouge,Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,29.0,13.5,https://www.wein-direktimport.de/media/image/c6/7b/19/2019-Bourgogne-Rouge-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4036/2019-bourgogne-rouge?c=362,1
104,Morey Saint Denis Rouge,Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,55.0,13.5,https://www.wein-direktimport.de/media/image/0e/13/84/2019-Morey-saint-Denis-Villages-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4037/2019-morey-saint-denis-rouge?c=362,1
105,Vosne Romanée 'Les Violettes',Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,85.0,13.5,https://www.wein-direktimport.de/media/image/1f/84/d4/2019-Vosne-R-Les-Violettes-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4038/2019-vosne-romanee-les-violettes?c=362,1
106,Echezaux Grand Cru 'En Orveaux',Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,169.0,13.5,https://www.wein-direktimport.de/media/image/2e/95/bc/2019-ECHEZEAUX-GC-ORVEAUX-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4039/2019-echezaux-grand-cru-en-orveaux?c=362,1
107,Merlot Scuri,Borgo Molino, Italien ,Veneto, 2019 ,red,7.9,13.0,https://www.wein-direktimport.de/media/image/b5/14/c7/Sciuri-Merlot-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/veneto/borgo-molino/4016/2019-merlot-scuri?c=362,1
108,Rosso IGT 'Serna 932',Borgo Molino, Italien ,Veneto, 2017 ,red,14.9,15.0,https://www.wein-direktimport.de/media/image/c3/39/a8/serna_200x300.jpg,https://www.wein-direktimport.de/weine/italien/veneto/borgo-molino/4017/2017-rosso-igt-serna-932?c=362,1
109,Chianti Classico Magnum,Isole e Olena s.r.l., Italien ,Toscana, 2016 ,red,55.0,14.0,https://www.wein-direktimport.de/media/image/8f/35/ca/Chianti-2016-Magnum-ZIP_200x300.jpg,https://www.wein-direktimport.de/alle-weine/typ/magnum-doppelmagnum.../4018/2016-chianti-classico-magnum?c=362,1
110,Valpolicella DOC,Ottella, Italien ,Veneto, 2019 ,red,11.9,12.5,https://www.wein-direktimport.de/media/image/33/12/aa/Valpolicella_200x300.jpg,https://www.wein-direktimport.de/weine/italien/veneto/azienda-agricola-ottella/3974/2019-valpolicella-doc?c=362,1
111,Chambolle-Musigny AC,Domaine Hudelot-Noëllat, Frankreich ,Bourgogne, 2019 ,red,68.0,13.5,https://www.wein-direktimport.de/media/image/93/d4/c2/Chambolles-Muss_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/hudelot-noellat/3982/2019-chambolle-musigny-ac?c=362,1
112,Nuits St. Georges 'Les Bas du Combe',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne, 2019 ,red,68.0,14.0,https://www.wein-direktimport.de/media/image/a5/cb/35/Nuits-St-George-Bas-Combe_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/hudelot-noellat/3983/2019-nuits-st.-georges-les-bas-du-combe?c=362,1
113,Vinha do Infante,Quinta do Infantado, Portugal ,Douro, 2017 ,red,8.5,14.5,https://www.wein-direktimport.de/media/image/4b/81/c9/Infante-2017-neu-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/portugal/douro/quinta-do-infantado/3936/2017-vinha-do-infante?c=362,1
114,Minervois 1er Cru La Livinière,Domaine des Aires Hautes, Frankreich ,Languedoc, 2018 ,red,10.95,14.5,https://www.wein-direktimport.de/media/image/b4/31/8e/2018-La-Liv-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/languedoc/domaine-de-aires-hautes/3908/2018-minervois-1er-cru-la-liviniere?c=362,1
115,Barbera d'Alba DOC Supériore,Reva, Italien ,Piemont, 2019 ,red,19.9,14.5,https://www.wein-direktimport.de/media/image/f5/4a/e9/Barbera-Sup-2019-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/reva/3902/2019-barbera-d-alba-doc-superiore?c=362,1
116,Dolcetto d'Alba DOC,Reva, Italien ,Piemont, 2020 ,red,13.9,12.5,https://www.wein-direktimport.de/media/image/06/3c/b9/Dolcetto-2019l5psfpaSl641S_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/reva/3901/2020-dolcetto-d-alba-doc?c=362,1
117,Barolo,Reva, Italien ,Piemont, 2016 ,red,40.0,14.5,https://www.wein-direktimport.de/media/image/db/0a/6a/Barolo-2016-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/reva/3903/2016-barolo?c=362,1
118,Barolo Ravera,Reva, Italien ,Piemont, 2016 ,red,94.0,14.5,https://www.wein-direktimport.de/media/image/ef/8c/0f/Ravera-2016-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/reva/3904/2016-barolo-ravera?c=362,1
119,Barolo Cannubi,Reva, Italien ,Piemont, 2016 ,red,145.0,15.0,https://www.wein-direktimport.de/media/image/d8/39/b6/Cannubi-2016-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/reva/3906/2016-barolo-cannubi?c=362,1
120,Gigondas AC Rouge 'La Colline',Domaine des Bosquets, Frankreich ,Rhône, 2019 ,red,48.0,14.5,https://www.wein-direktimport.de/media/image/85/92/fa/Photo-La-Colline-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3895/2019-gigondas-ac-rouge-la-colline?c=362,1
121,Gigondas 'Réserve' Rouge,Domaine des Bosquets, Frankreich ,Rhône, 2019 ,red,28.0,14.5,https://www.wein-direktimport.de/media/image/67/20/cb/Gigondas-ZIPodO4LKr5m9iaf_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3896/2019-gigondas-reserve-rouge?c=362,1
122,Le Petit Vin,Domaine des Bosquets, Frankreich ,Rhône, 2020 ,red,9.5,14.0,https://www.wein-direktimport.de/media/image/ec/d2/b9/Petit-Vin-Rouge-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3898/2020-le-petit-vin?c=362,1
123,Gigondas AC Rouge 'Les Routes',Domaine des Bosquets, Frankreich ,Rhône, 2019 ,red,48.0,14.5,https://www.wein-direktimport.de/media/image/bb/4a/46/Les-Routes-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3893/2019-gigondas-ac-rouge-les-routes?c=362,1
124,Gigondas AC Rouge 'Les Roches',Domaine des Bosquets, Frankreich ,Rhône, 2019 ,red,48.0,14.5,/themes/Frontend/WeinDirektimport/frontend/_public/src/img/no-picture.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3891/2019-gigondas-ac-rouge-les-roches?c=362,1
125,Côtes du Rhône Villages 'La Jérôme',Domaine des Bosquets, Frankreich ,Rhône, 2020 ,red,13.95,14.5,https://www.wein-direktimport.de/media/image/65/cd/d8/Photo-Bosquet-CDR-Villages-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3897/2020-cotes-du-rhone-villages-la-jerome?c=362,1
126,Gigondas AC Rouge 'Le Lieu Dit',Domaine des Bosquets, Frankreich ,Rhône, 2019 ,red,48.0,14.5,https://www.wein-direktimport.de/media/image/98/f9/11/Photo-Lieu-Dit-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3894/2019-gigondas-ac-rouge-le-lieu-dit?c=362,1
127,Châteaunef-du-Pape 'Le Castellas',Domaine des Bosquets, Frankreich ,Rhône, 2019 ,red,60.0,14.5,https://www.wein-direktimport.de/media/image/a8/88/42/Photo-Le-Castellas-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/3890/2019-chateaunef-du-pape-le-castellas?c=362,1
128,Rosso di Montalcino,Az. Agr. Casanova di Neri, Italien ,Toscana, 2019 ,red,19.9,14.5,https://www.wein-direktimport.de/media/image/34/eb/fa/ROSSO-di-MontalcinoZIPPurxe2z1Ty4Dr_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/casanova-di-neri/3881/2019-rosso-di-montalcino?c=362,1
129,"Brunello di Montalcino ""Tenuta Nuova""",Az. Agr. Casanova di Neri, Italien ,Toscana, 2016 ,red,99.0,14.5,https://www.wein-direktimport.de/media/image/b8/9b/89/Tenuta-Nuova-Ohne-JahrgangZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/casanova-di-neri/3880/2016-brunello-di-montalcino-tenuta-nuova?c=362,1
130,Brunello di Montalcino,Az. Agr. Casanova di Neri, Italien ,Toscana, 2016 ,red,49.0,14.5,https://www.wein-direktimport.de/media/image/92/6e/22/BrunelloOhne-JahrgangZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/casanova-di-neri/3879/2016-brunello-di-montalcino?c=362,1
131,"Mercurey Village Rouge ""Le Chapître""",Domaine Lorenzon, Frankreich ,Bourgogne, 2019 ,red,36.0,13.5,https://www.wein-direktimport.de/media/image/49/9d/0f/Le-Chapitre-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-chalonnaise/domaine-lorenzon/3798/2019-mercurey-village-rouge-le-chapitre?c=362,1
132,Mercurey Rouge 1er Cru 'Les Champs Martin',Domaine Lorenzon, Frankreich ,Bourgogne, 2019 ,red,46.9,13.5,https://www.wein-direktimport.de/media/image/4a/36/d7/Champ-Martin-ROUGE-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-chalonnaise/domaine-lorenzon/3799/2019-mercurey-rouge-1er-cru-les-champs-martin?c=362,1
133,Mercurey Rouge 'CARLINE' 1er Cru Clos Champ Martin,Domaine Lorenzon, Frankreich ,Bourgogne, 2019 ,red,49.5,13.5,https://www.wein-direktimport.de/media/image/0c/ab/5c/Carline-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-chalonnaise/domaine-lorenzon/3800/2019-mercurey-rouge-carline-1er-cru-clos-champ-martin?c=362,1
134,Toscana Rosso 'Troncone',Azienda Agricola Le Ragnaie, Italien ,Toscana, 2018 ,red,13.9,13.5,https://www.wein-direktimport.de/media/image/8b/4e/82/TronconeZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/le-ragnaie/3874/2018-toscana-rosso-troncone?c=362,1
135,Primitivo di Manduria 'Luccarelli Old Vines',Farnese Vini srl, Italien ,Manduria, 2018 ,red,16.9,16.0,https://www.wein-direktimport.de/media/image/e4/25/ba/Luccarelli-Old-Vines-Lucarelli-Primitivo-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/apulien-und-abruzzen/farnese/3873/2018-primitivo-di-manduria-luccarelli-old-vines?c=362,1
136,6er Set  Primitivo di Manduria 'Luccarelli Old Vines',Farnese Vini srl, Italien ,Manduria, 2018 ,red,96.0,16.0,https://www.wein-direktimport.de/media/image/21/d8/7e/6er-Set-Old-Vines-II-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/apulien-und-abruzzen/farnese/4019/6er-set-2018-primitivo-di-manduria-luccarelli-old-vines?c=362,1
137,Barolo Castiglione,Vietti, Italien ,Piemont, 2017 ,red,49.5,14.5,https://www.wein-direktimport.de/media/image/6d/3b/ce/Barolo-CastiglioneZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/3870/2017-barolo-castiglione?c=362,1
138,Barbera d'Alba Vigna Scarrone,Vietti, Italien ,Piemont, 2018 ,red,38.5,15.0,https://www.wein-direktimport.de/media/image/35/63/c7/Barbera-Scarrone-ZIPnBiTNOVaLH8Lk_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/3866/2018-barbera-d-alba-vigna-scarrone?c=362,1
139,Barbera d'Asti 'La Crena',Vietti, Italien ,Piemont, 2018 ,red,38.5,15.0,https://www.wein-direktimport.de/media/image/ef/94/7c/LA-CRENA-Barbera-Asti-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/3868/2018-barbera-d-asti-la-crena?c=362,1
140,Langhe Nebbiolo 'Perbacco',Vietti, Italien ,Piemont, 2018 ,red,18.9,14.0,https://www.wein-direktimport.de/media/image/01/20/57/09_nebbiolo_perbacco_vietti-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/3869/2018-langhe-nebbiolo-perbacco?c=362,1
141,Barbera d'Alba Scarrone Vigna Vecchia,Vietti, Italien ,Piemont, 2018 ,red,48.0,15.0,https://www.wein-direktimport.de/media/image/87/75/c4/Barbera-Scarrone-Vigna-Vecchia-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/3867/2018-barbera-d-alba-scarrone-vigna-vecchia?c=362,1
142,Dolcetto d'Alba DOC 'Tre Vigne',Vietti, Italien ,Piemont, 2019 ,red,16.5,13.0,https://www.wein-direktimport.de/media/image/86/40/93/DOLCETTO-DALBA-TRE-VIGNE-senza-annata-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/3864/2019-dolcetto-d-alba-doc-tre-vigne?c=362,1
143,Monte Bello,Ridge Vineyards, USA ,Dry Creek Valley, 2018 ,red,220.0,13.5,https://www.wein-direktimport.de/media/image/01/5f/db/2018-Monte-Bello-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/usa/kalifornien/ridge-vineyards/3848/2018-monte-bello?c=362,1
144,Lytton Springs,Ridge Vineyards, USA ,Dry Creek Valley, 2019 ,red,44.0,14.5,https://www.wein-direktimport.de/media/image/05/fd/0a/2019-Lytton-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/usa/kalifornien/ridge-vineyards/3849/2019-lytton-springs?c=362,1
145,Geyserville,Ridge Vineyards, USA ,Alexander Valley, 2019 ,red,44.0,14.5,https://www.wein-direktimport.de/media/image/66/61/82/2019-Geyserville-ZIPW8WDafW0HFKz5_200x300.jpg,https://www.wein-direktimport.de/weine/usa/kalifornien/ridge-vineyards/3850/2019-geyserville?c=362,1
146,Cabernet Sauvignon Estate,Ridge Vineyards, USA ,Santa Cruz Montains, 2018 ,red,66.0,14.0,https://www.wein-direktimport.de/media/image/03/03/de/2018-CS-ESTATE-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/usa/kalifornien/ridge-vineyards/3851/2018-cabernet-sauvignon-estate?c=362,1
147,Rouge 'Les Blondins',Vignobles des Blondins, Frankreich ,Loire, 2019 ,red,14.8,13.0,https://www.wein-direktimport.de/media/image/82/c0/d7/2019-Les-Blondins-VORNE-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/loire/domaine-robert-serol/3833/2019-rouge-les-blondins?c=362,1
148,Rouge 'Perdrizière',Domaine Sérol, Frankreich ,Loire, 2019 ,red,18.2,13.0,https://www.wein-direktimport.de/media/image/3e/39/41/2019-Perdriziere-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/loire/domaine-robert-serol/3835/2019-rouge-perdriziere?c=362,1
149,Rouge 'Chez Coste',Domaine Sérol, Frankreich ,Loire, 2019 ,red,29.0,13.0,https://www.wein-direktimport.de/media/image/83/f1/0e/2019-Chez-Coste-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/loire/domaine-robert-serol/3836/2019-rouge-chez-coste?c=362,1
150,Rouge 'Eclat de Granite',Domaine Sérol, Frankreich ,Loire, 2020 ,red,12.4,12.5,https://www.wein-direktimport.de/media/image/d0/bd/c6/Eclat-Granite-2020-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/loire/domaine-robert-serol/3834/2020-rouge-eclat-de-granite?c=362,1
151,"Brunello di Montalcino ""La Casa""",Caparzo, Italien ,Toscana, 2015 ,red,55.0,13.5,https://www.wein-direktimport.de/media/image/aa/6b/39/La-Casa-Brunello-o-J-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/tenuta-caparzo/3831/2016-brunello-di-montalcino-la-casa?c=362,1
